0.597701 1.229963  1.622222  2.500333  3.021630  3.544444  3.988000  4.324704  4.745481  5.247000  6.340741  6.789444  7.594667  8.906926  9.589481  11.558333  12.468148  14.021852  15.756000  17.929667  20.800000  22.115333  23.805630  23.805000  21.589333  22.083333  17.776296  13.257000  7.956148  3.768926  2.166667  0.498296  0.189630  0.000000  0.000000  0.000000  
0.597801 1.229370  1.621926  2.499333  3.020444  3.540741  3.984000  4.328333  4.738370  5.244000  6.340741  6.784963  7.589333  8.888148  9.604000  11.550000  12.449185  14.053963  15.756000  17.996519  20.785185  22.131667  23.805630  23.746222  21.717333  22.060185  17.751259  13.284000  7.956148  3.831222  2.166667  0.498296  0.189630  0.000000  0.000000  0.000000  
0.597901 1.229000  1.620741  2.498333  3.018667  3.530556  3.986667  4.326519  4.733630  5.253000  6.333333  6.784963  7.573333  8.881889  9.604000  11.566667  12.458667  14.032556  15.768000  17.996519  20.711111  22.246000  23.805630  23.765815  21.760000  22.037037  17.801333  13.257000  8.072296  3.831222  2.166667  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598001 1.227704  1.620148  2.498000  3.014519  3.529630  3.980000  4.313815  4.743111  5.244000  6.337037  6.767037  7.562667  8.894407  9.582222  11.508333  12.449185  14.107481  15.816000  18.009889  20.696296  22.262333  23.841481  23.746222  21.909333  21.898148  17.901481  13.257000  8.130370  3.862370  2.166667  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598101 1.226926  1.619556  2.495667  3.009778  3.525926  3.980000  4.313815  4.747852  5.232000  6.322222  6.784963  7.546667  8.919444  9.582222  11.525000  12.449185  14.086074  15.816000  17.929667  20.725926  22.229667  23.841481  23.785407  22.080000  21.944444  17.826370  13.311000  8.188444  3.831222  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598201 1.226481  1.617778  2.491333  3.009185  3.520370  3.980000  4.313815  4.747852  5.208000  6.340741  6.789444  7.562667  8.925704  9.574963  11.525000  12.449185  14.075370  15.852000  17.916296  20.696296  22.180667  23.913185  23.726630  22.144000  22.060185  17.776296  13.311000  8.246519  3.893519  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598301 1.225778  1.616593  2.491333  3.009185  3.516667  3.977333  4.315630  4.736000  5.181000  6.340741  6.816333  7.546667  8.906926  9.604000  11.516667  12.458667  14.086074  15.900000  17.916296  20.651852  22.213333  23.931111  23.765815  22.122667  22.106481  17.776296  13.284000  8.333630  3.893519  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598401 1.224889  1.615407  2.491000  3.008000  3.514815  3.974667  4.306556  4.733630  5.187000  6.337037  6.798407  7.557333  8.913185  9.611259  11.466667  12.449185  14.128889  15.888000  17.876185  20.696296  22.197000  24.002815  23.687444  22.186667  22.129630  17.926519  13.284000  8.362667  3.893519  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598501 1.224444  1.614815  2.488667  3.005037  3.512037  3.973333  4.302926  4.733630  5.178000  6.325926  6.798407  7.557333  8.925704  9.596741  11.466667  12.430222  14.171704  15.852000  17.876185  20.711111  22.213333  24.056593  23.628667  22.293333  22.175926  17.876444  13.365000  8.362667  3.924667  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598601 1.223481  1.613778  2.484667  3.002074  3.511111  3.969333  4.301111  4.736000  5.172000  6.325926  6.798407  7.568000  8.925704  9.567704  11.425000  12.411259  14.235926  15.864000  17.876185  20.666667  22.246000  24.092444  23.569889  22.314667  22.222222  17.976593  13.419000  8.391704  3.955815  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598701 1.222852  1.612889  2.483000  3.003852  3.502778  3.970667  4.297481  4.733630  5.178000  6.314815  6.802889  7.541333  8.938222  9.538667  11.458333  12.449185  14.246630  15.828000  17.943037  20.622222  22.262333  24.074519  23.550296  22.378667  22.222222  18.076741  13.419000  8.362667  3.986963  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598801 1.222074  1.612593  2.483333  3.004444  3.498148  3.968000  4.293852  4.745481  5.166000  6.307407  6.798407  7.536000  8.931963  9.538667  11.458333  12.439704  14.214519  15.900000  17.943037  20.622222  22.262333  24.074519  23.648259  22.336000  22.291667  18.051704  13.446000  8.391704  3.986963  2.200000  0.498296  0.189630  0.000000  0.000000  0.000000  
0.598901 1.221481  1.610963  2.482000  3.000889  3.498148  3.970667  4.288407  4.754963  5.160000  6.314815  6.776000  7.536000  8.944481  9.545926  11.433333  12.449185  14.225222  15.888000  17.943037  20.622222  22.229667  24.146222  23.589481  22.421333  22.337963  18.101778  13.446000  8.391704  3.955815  2.233333  0.498296  0.189630  0.000000  0.000000  0.000000  
0.599001 1.221148  1.610667  2.479333  3.002667  3.493519  3.962667  4.288407  4.752593  5.145000  6.318519  6.793926  7.520000  8.963259  9.531407  11.408333  12.468148  14.235926  15.864000  17.983148  20.666667  22.131667  24.200000  23.589481  22.485333  22.361111  18.126815  13.473000  8.420741  3.955815  2.233333  0.498296  0.189630  0.000000  0.000000  0.000000  
0.599101 1.220667  1.609630  2.477667  3.003259  3.487963  3.960000  4.286593  4.745481  5.136000  6.307407  6.811852  7.509333  8.969519  9.524148  11.383333  12.487111  14.214519  15.840000  17.969778  20.681481  22.099000  24.307556  23.511111  22.656000  22.407407  18.176889  13.419000  8.478815  3.955815  2.266667  0.498296  0.189630  0.000000  0.000000  0.000000  
0.599202 1.220037  1.608444  2.477000  3.000296  3.483333  3.953333  4.281148  4.750222  5.124000  6.300000  6.816333  7.488000  8.982037  9.516889  11.366667  12.496593  14.193111  15.876000  17.943037  20.740741  22.066333  24.433037  23.491519  22.720000  22.384259  18.176889  13.473000  8.507852  3.986963  2.233333  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599302 1.219296  1.608444  2.475333  2.995556  3.482407  3.950667  4.281148  4.743111  5.124000  6.296296  6.820815  7.482667  8.963259  9.516889  11.366667  12.525037  14.235926  15.828000  17.876185  20.755556  22.115333  24.450963  23.550296  22.634667  22.569444  18.201926  13.473000  8.507852  3.986963  2.233333  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599402 1.218074  1.606519  2.473667  2.996741  3.485185  3.948000  4.282963  4.747852  5.115000  6.292593  6.816333  7.466667  8.969519  9.524148  11.333333  12.515556  14.225222  15.888000  17.822704  20.711111  22.197000  24.379259  23.667852  22.656000  22.685185  18.176889  13.500000  8.536889  3.986963  2.233333  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599502 1.217000  1.605333  2.473000  2.995556  3.486111  3.937333  4.282963  4.743111  5.124000  6.285185  6.829778  7.466667  8.969519  9.495111  11.325000  12.477630  14.289444  15.876000  17.836074  20.681481  22.131667  24.433037  23.707037  22.741333  22.638889  18.302074  13.554000  8.507852  4.018111  2.233333  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599602 1.216630  1.604889  2.470667  2.994963  3.483333  3.934667  4.279333  4.738370  5.118000  6.266667  6.816333  7.472000  8.963259  9.451556  11.358333  12.449185  14.289444  15.900000  17.849444  20.666667  22.164333  24.540593  23.765815  22.656000  22.708333  18.327111  13.581000  8.536889  4.018111  2.266667  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599702 1.216074  1.603852  2.470333  2.993185  3.477778  3.929333  4.279333  4.745481  5.118000  6.262963  6.802889  7.472000  8.931963  9.444296  11.383333  12.458667  14.289444  15.912000  17.822704  20.666667  22.164333  24.558519  23.805000  22.720000  22.731481  18.327111  13.662000  8.536889  4.018111  2.266667  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599802 1.215074  1.602222  2.469333  2.989037  3.478704  3.921333  4.273889  4.740741  5.094000  6.259259  6.798407  7.488000  8.925704  9.480593  11.350000  12.496593  14.310852  15.876000  17.809333  20.681481  22.213333  24.576444  23.824593  22.720000  22.800926  18.352148  13.716000  8.536889  3.986963  2.300000  0.533889  0.189630  0.000000  0.000000  0.000000  
0.599902 1.214333  1.601481  2.468000  2.987259  3.476852  3.913333  4.277519  4.728889  5.088000  6.266667  6.793926  7.472000  8.869370  9.480593  11.333333  12.515556  14.321556  15.852000  17.862815  20.755556  22.197000  24.648148  23.883370  22.634667  22.870370  18.402222  13.743000  8.565926  3.986963  2.300000  0.533889  0.189630  0.000000  0.000000  0.000000  
